m/z,RT [min],Name,model_metabolite,mass_difference,Tags,Foston_In_1-A_Met_LC_HILIC_Pos (F4),Foston_In_1-B_Met_LC_HILIC_Pos (F5),Foston_In_1-C_Met_LC_HILIC_Pos (F6),Foston_In_1-D_Met_LC_HILIC_Pos (F7),Foston_In_1-E_Met_LC_HILIC_Pos (F8),Foston_In_1-F_Met_LC_HILIC_Pos (F9),Foston_In_1-G_Met_LC_HILIC_Pos (F10),Foston_In_1-H_Met_LC_HILIC_Pos (F11),Foston_In_1-I_Met_LC_HILIC_Pos (F12),Foston_In_1-J_Met_LC_HILIC_Pos (F13),Foston_In_1-K_Met_LC_HILIC_Pos (F14),Foston_In_1-L_Met_LC_HILIC_Pos (F15),Foston_In_4-A_Met_LC_HILIC_Pos (F16),Foston_In_4-B_Met_LC_HILIC_Pos (F17),Foston_In_4-C_Met_LC_HILIC_Pos (F18),Foston_In_4-D_Met_LC_HILIC_Pos (F19),Foston_In_4-E_Met_LC_HILIC_Pos (F20),Foston_In_4-F_Met_LC_HILIC_Pos (F21),Foston_In_4-G_Met_LC_HILIC_Pos (F22),Foston_In_4-H_Met_LC_HILIC_Pos (F23),Foston_In_4-I_Met_LC_HILIC_Pos (F24),Foston_In_4-J_Met_LC_HILIC_Pos (F25),Foston_In_4-K_Met_LC_HILIC_Pos (F26),Foston_In_4-L_Met_LC_HILIC_Pos (F27)
268.99823,5.96,Unknown 306,Inosine,0.0905400000000327,MS2 available,1375362.231,803624.2391,740142.4916,757443.0659,518716.0982,568508.5613,2160834.642,1481890.417,2617955.107,1454538.638,2835866.4710000004,3922121.438,175123.3181,6745.559190000001,167607.5188,240366.8678,302329.659,258518.5227,303237.4005,331461.1792,391305.0188,4230334.678,4466153.804,4366559.507
269.08623,4.91,Unknown 307,Inosine,0.002540000000010423,MS2 available,229573.3195,222481.328,241106.8715,327319.6419,413839.2342,356879.0276,501370.1465,482765.1076,566966.0368,664013.3833,1040032.115,1008582.073,475497.4739,6276.278039,347851.9079,315968.6765,297205.108,278017.0389,256566.802,313797.1538,343875.1418,897806.3429,1219220.344,880101.5051
271.09632999999997,0.95,Unknown 308,3-keto-L-gulonate-6-phosphate,0.10917999999998074,MS2 available,230085.0777,318982.512,235183.3985,404245.4545,197100.5372,293820.6019,1720541.44,3203777.265,1892319.707,3858563.57,1782288.63,4297934.7069999995,12237.089590000001,7797.796834999999,12423.24878,12112.37571,13054.008829999999,11358.08112,12335.20694,12357.43176,12287.94929,3160035.932,2351142.0209999997,3333307.728
271.09632,0.97,Unknown 309,3-keto-L-gulonate-6-phosphate,0.10917000000000598,MS2 available,188269.795,318982.512,175934.38600000003,404245.4545,197100.5372,293820.6019,1720541.44,3203777.265,1892319.707,3858563.57,3354539.8460000004,4297934.7069999995,36731.15776,23817.47839,37289.93789,36356.81341,39183.24323,34092.70368,37025.66928,37092.37985,36883.81952,3160035.932,2351142.0209999997,3333307.728
272.06641,4.06,Unknown 310,Arbutin C12H16O7,0.0231899999999996,MS2 available,406656.9392,115053.2271,312685.7208,558548.5634,970100.9962,536907.2068,2354527.628,1590655.696,1409887.8090000001,1768155.59,1173739.543,1110204.243,471859.7253,21021.20931,222681.2003,218288.4005,310522.8763,334207.849,86837.66295,67831.04372999999,73080.61007000001,829699.668,839564.5491,775803.2294
272.06637,5.47,Unknown 311,Arbutin C12H16O7,0.023230000000012296,MS2 available,1025960.417,1127421.621,1262941.852,605432.0260000001,610796.2502,814440.1562,1758045.023,1633831.882,2178582.974,886552.7067,865001.567,856693.2073,800387.1488,9604.11918,351839.4052,262028.6162,434264.3747,464276.3674,239253.1314,231326.2834,266294.0926,837529.4517,1034161.6059999999,887253.0421
272.1001,3.17,Unknown 312,Arbutin C12H16O7,0.010499999999979082,MS2 available,575207.208,362416.5537,280943.5617,768420.1995,880834.3231,809591.8641,2226152.7569999998,1483063.635,2197439.378,1220189.814,1558595.5180000002,1306043.6940000001,18506.39083,24472.44094,18651.67076,675593.9962,647808.5129,682630.1856,824762.5938,687684.2159,632864.213,2764116.292,2640091.373,3185952.135
273.0481,3.85,Unknown 313,6-Phospho-D-gluconate,0.04529999999999745,MS2 available,678734.3036,597668.2679,643867.4094,940105.6155,119475.0819,993768.5034,1018983.09,1089851.096,954495.8321,1213721.642,1296598.128,1397946.6409999998,1700064.2869999998,18054.32589,1351446.333,379962.98299999995,1752288.929,1952498.105,2270895.498,1729504.6809999999,1447269.315,642888.4218,2202950.869,1312629.787
273.10783,5.45,Unknown 314,6-Phospho-D-gluconate,0.10502999999999929,MS2 available,583232.9504,481660.4673,962424.9936,2280744.585,2673564.437,2313960.168,1056525.604,2559408.9080000003,2012614.908,1195115.793,1327833.909,750796.5069,1343783.226,21992.79935,1355274.158,1324365.6940000001,1280552.205,1025575.915,2304607.457,2874721.89,2312810.03,1874206.615,1512466.773,1723491.311
274.85187,5.76,Unknown 315,"1,6-anhydrous-N-Acetylmuramate",0.758640000000014,MS2 available,4209939.216,4138983.288,3857523.213,3951224.588,3741622.327,4093453.631,3488318.1760000004,3504649.562,3713339.902,3161245.4710000004,3167169.1089999997,3452353.433,4117329.503,27862.939280000002,4198420.305,4054040.475,4232258.083000001,4091593.355,3587569.71,3688116.901,3480255.5110000004,3786435.373,3616051.5719999997,3650641.502
276.10102,4.42,Unknown 316,4-(1-D-Ribitylamino)-5-aminouracil,0.005959999999959109,MS2 available,57689049.17,73145541.47,41389751.64,69613677.01,89172538.02,131112285.3,7187969.245,7755048.163,9454777.079,29010712.02,82420001.18,15818194.48,40841178.39,14617.05593,35825506.53,18935500.39,37691162.75,49201721.06,15659256.49,14963781.44,14877286.81,8989312.663999999,21350697.72,11092345.77
276.10114,4.17,Unknown 317,4-(1-D-Ribitylamino)-5-aminouracil,0.005839999999977863,MS2 available,386094.1692,686019.0855,604026.3377,1218565.496,585536.4105,2399807.1859999998,122363.9584,300051.7889,235142.5689,437563.7387,1189271.555,341422.8803,581949.7321,13805.365580000002,700448.4247,495876.7879,527070.2884,963580.2772,252422.5812,129185.6171,304750.2174,139445.4316,226915.2543,204787.0279
276.10805,5.26,Unknown 318,4-(1-D-Ribitylamino)-5-aminouracil,0.0010700000000269938,MS2 available,2431193.201,2211476.88,1417520.841,614423.8232,445483.3,1739421.011,409077.349,7714941.645,609164.632,827188.6455,591763.9396,952892.1759,2267448.917,8161.3399469999995,2225019.664,1922023.862,1547581.657,2094122.458,3453019.2430000002,3317938.357,2086502.715,835091.2693,1153379.787,837122.9448
276.11862,5.26,Unknown 319,4-(1-D-Ribitylamino)-5-aminouracil,0.011640000000056716,MS2 available,31757849.13,36275765.76,35403387.58,28095701.69,24981049.46,20525684.09,25995226.96,23826310.1,30846353.14,4083378.164,5676476.592999999,4553111.444,18077621.43,264061.5944,16274242.28,26778956.37,26375030.39,29477125.02,32599684.76,31777452.38,26550764.69,24769298.88,26635527.16,21574902.67
276.11859,5.36,Unknown 320,4-(1-D-Ribitylamino)-5-aminouracil,0.011610000000018772,MS2 available,41474012.94,46239449.76,47428530.86,41031835.1,39649235.73,34291112.86,43356340.77,37047801.92,42593495.35,3028567.02,6695502.747,4113161.95,26401177.05,264061.5944,26793705.89,35909751.49,33384439.65,28311936.8,41489980.39,41765304.81,35148435.93,35975059.32,39538598.69,36642131.5
276.15502999999995,4.6,Unknown 321,4-(1-D-Ribitylamino)-5-aminouracil,0.04804999999998927,MS2 available,9017612.358,12718127.79,7741594.437000001,2172705.4390000002,2516766.72,6879038.118,2055625.604,3820168.709,3919921.966,1188390.813,7717342.107999999,970482.7007,146002.1265,12760.6628,149746.6452,1733769.9309999999,7260055.469,6595576.35,1501056.43,1671621.721,2369131.724,2705724.392,4654281.176,3395622.86
277.07857,4.44,Unknown 322,S-(2-Methylpropanoyl)-dihydrolipoamide,0.03845000000001164,MS2 available,621887.0941,561738.0124,644468.0548,4030470.4080000003,3804353.792,2761945.0239999997,124287.2428,107147.3884,111595.3861,1133970.979,397468.1141,746263.2329,3570463.535,10926.95911,3122571.893,629855.4396,362557.4862,553470.9269,277991.4482,243616.5861,137371.8909,86389.99883,127771.7207,118759.4791
277.09617000000003,4.56,Unknown 323,S-(2-Methylpropanoyl)-dihydrolipoamide,0.020849999999995816,MS2 available,18077510.81,17969931.44,17270956.36,45371048.74,47680237.07,45125157.83,4321569.33,3518824.084,3726829.1539999996,11881303.53,5671545.853999999,8579038.208999999,65655850.67,609424.083,62682437.06,9980331.995,7966051.12,11606386.96,10846022.24,9325170.01,9592570.16,1797170.02,2019268.457,2298513.933
277.10421,4.41,Unknown 324,S-(2-Methylpropanoyl)-dihydrolipoamide,0.012810000000001764,MS2 available,5831172.206,7450469.3,4132332.267,7030210.688999999,8836700.901,13337176.46,625297.9829,643439.6396,820112.8966,2833663.8389999997,8467099.111,1456739.233,4211721.704,14172.589109999999,3670349.5,1746191.741,3698616.242,4967016.285,1413521.051,1363279.352,1333904.337,762391.3616,2015665.094,939602.6895
277.13897000000003,4.78,Unknown 325,S-(2-Methylpropanoyl)-dihydrolipoamide,0.02195000000000391,MS2 available,65695027.22,60985989.82,62471947.84,7363704.437000001,6817266.919,2770474.974,63722.78773,59629.29064,70997.52633,84921.75519,95083.6639,94504.11662999999,46772.89587,13405.79046,42667.02496,74375.46953999999,152114.6762,113479.3653,58984.13122999999,54143.50649,54978.34442,94564.68774,112772.6778,99991.57956
277.13902,4.87,Unknown 326,S-(2-Methylpropanoyl)-dihydrolipoamide,0.02199999999999136,MS2 available,28400884.05,25304691.55,24967625.81,3078352.818,3146596.278,2315984.668,20109.38616,23005.05749,30831.681,27806.863719999998,32998.9059,31403.73824,34847.98107,7111.493915000001,53257.54835,74375.46953999999,44725.11114,30072.837180000002,21894.11296,27277.301839999996,20871.24466,39288.10041,30656.6154,33568.26408
279.04714,5.4,Unknown 327,Linoleic acid (all cis C18:2) n-6,0.18581000000000358,MS2 available,2036879.1519999998,2686236.242,2611312.435,2918205.49,2739902.038,3081097.727,1771636.5180000002,2192803.036,2787216.9560000002,1820146.294,2840685.23,2876313.8589999997,3260636.684,12661.47903,2597432.818,3411583.1360000004,3293422.523,3228304.358,2789342.27,3001319.35,2647953.7909999997,4092482.082,4440956.681,4563657.999
279.10046,4.74,Unknown 328,Linoleic acid (all cis C18:2) n-6,0.13249000000001843,MS2 available,131681147.0,129934394.7,118070735.5,68181211.06,60052205.44,51127388.18,46286431.25,50162236.66,52787795.73,17932455.88,16481607.04,14116793.62,130147593.6,14322.9847,122844268.7,75987733.82,74885798.93,79914512.55,66389941.51,57131173.83,50012074.97,48253412.26,55340776.7,46615277.74
279.10057,4.75,Unknown 329,Linoleic acid (all cis C18:2) n-6,0.13238000000001193,MS2 available,131681147.0,129934394.7,118070735.5,14099106.32,60052205.44,51127388.18,46286431.25,50162236.66,52787795.73,17932455.88,16481607.04,14116793.62,130147593.6,14322.9847,122844268.7,75987733.82,74885798.93,79914512.55,66389941.51,57131173.83,50012074.97,48253412.26,55340776.7,46615277.74
280.10212,4.93,Unknown 330,Linoleic acid (all cis C18:2) n-6,0.13882999999998447,MS2 available,5115349.339,4288345.245,5539098.683999999,3070915.88,1813994.7980000002,6317745.147999999,19760.49323,22258.463030000003,60279.5784,25726.832769999997,25515.27749,20119.34678,62442.82372000001,9441.727811,36943.77823,52870.50772,81709.36397,95780.52174,61563.558410000005,19001.07914,28493.20085,63701.3826,56200.88261,27358.05027
280.13646,0.85,Unknown 331,Linoleic acid (all cis C18:2) n-6,0.10448999999999842,MS2 available,1668392.9440000001,1361902.1919999998,2245146.741,1266248.424,1764549.9340000001,1108583.202,2165655.477,1923265.1469999999,916105.4419,1603102.697,915517.5251,893193.3713,2532653.924,5550.382224,1373095.7,726553.6741,988385.5005,793253.6006,1635017.811,1326420.439,661051.16,1063609.524,778614.5101,437387.9473
280.96381,5.34,Unknown 332,Octadecenoate (n-C18:1),0.2847899999999868,MS2 available,826177.0486,572504.5246,618064.0597,1026816.7490000001,819342.2953,889340.3918,316060.5511,746367.3323,884572.3122,221337.8213,860333.3928,671532.2474,2338191.6380000003,9969.381072,2833811.363,2538031.937,2573802.206,1533317.939,2939192.397,3328541.27,2855829.264,1966416.5780000002,2039761.925,2925053.292
281.05088,0.79,Unknown 333,Octadecenoate (n-C18:1),0.1977200000000039,MS2 available,802215.923,865134.9233,1144589.741,1067573.8909999998,846293.8993,597000.7738,905801.6209,827526.4933,956884.1759,814299.122,603467.5902,863293.4002,1106537.127,6164.755979,1132349.767,965675.9915,1013358.571,818699.5933,736071.1187,974035.0225,893140.6463,1059174.865,952689.7602,989016.5403
281.21098,0.83,Unknown 334,Octadecenoate (n-C18:1),0.037620000000003984,MS2 available,182067.7538,301633.4316,344261.8764,89252.15902,108424.2822,175487.1127,263005.9473,1307364.111,1497290.218,98933.29544,212941.9132,203609.6598,193745.5744,9860.285123,203269.8828,165720.1525,103849.4299,264613.0623,310127.3441,446097.8846,228505.0703,278841.5317,414459.3961,896432.2822
282.1909,3.45,Unknown 335,Vaccenic acid,0.06497999999999138,MS2 available,519331.5404,585831.8083,507324.5091,574633.8695,391997.8829,646792.7503,898794.0614,832890.8519,594714.7394,545568.7418,705561.604,957733.2515,794113.3138,12896.9378,643163.6143,756962.7987,838251.8501,719709.9907,933067.6971,1042213.666,835377.6316,870353.6739,1050018.217,926429.6652
284.05258,5.39,Unknown 336,Xanthosine,0.023099999999999454,MS2 available,471582.4473,580169.4172,557930.2245,326919.7465,191302.5322,388960.7907,2230902.031,2050622.049,2189120.0840000003,706597.9237,1151283.563,861686.2853,1975232.689,9320.487971999999,2274728.424,762433.7494,765357.9229,618670.5497,806071.8709999999,695068.9977,624424.4129,1120612.737,1222149.315,1282315.116
284.1702,0.99,Unknown 337,Guanosine,0.0705300000000193,MS2 available,3723837.586,3472562.15,2173516.36,4609085.227,4760553.2530000005,3510248.046,3258019.25,3335593.1560000004,2758870.587,2917465.537,5097597.44,3550399.043,2296616.234,12150.78906,1195971.592,1299107.881,2354714.855,1054608.6570000001,899670.5514,591027.911,132603.2633,2399050.063,5171576.665,2056948.273
284.2066,0.94,Unknown 338,Octadecanoate (n-C18:0),0.0656500000000051,MS2 available,323443.3904,319796.5928,318922.2502,377299.0954,364672.7469,409202.374,96332.89887,358091.8497,106012.0978,112307.5279,241464.3879,300650.0296,721015.0662,10917.334429999999,303137.4478,1011560.082,755863.1279,326260.4749,506712.5746,282213.0341,727260.0853,259179.7073,563055.187,236484.1129
284.97208,5.95,Unknown 339,2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate,0.03071999999997388,MS2 available,916764.7957,526679.5569,508247.5076,510701.7217,336973.3278,375109.8168,1003319.193,769092.2876,1376830.496,693171.5009999999,1064777.399,1469269.4719999998,214551.8169,7828.4439219999995,173326.24899999998,217440.9942,297398.3859,235753.5828,214634.6048,220640.1484,215892.2092,1690508.1830000002,1762499.656,1811857.169
285.09809,1.84,Unknown 340,Xanthosine,0.014410000000054879,MS2 available,21591157.48,11469253.73,14549071.12,24854348.57,28517763.0,14312846.72,28872993.36,29487594.52,29113776.95,24235894.18,13485940.34,24356890.43,3674738.792,79602.95957,3320906.666,14774051.29,10732227.81,6604543.922,8427531.067,8083961.932,3863239.335,15426008.16,15768815.25,14944762.87
285.15516,4.83,Unknown 341,Xanthosine,0.07148000000006505,MS2 available,8513840.023,7655867.045,7669953.159,13218996.42,15767037.4,13168792.68,12963449.06,13556105.6,14839145.0,18343136.03,17928272.89,19172664.87,8862110.271,16969.810540000002,7635014.741,12659693.15,12021646.49,14394084.04,13351403.32,12323127.43,11567986.94,18477826.86,19141531.17,18973363.6
286.11267999999995,4.8,Unknown 342,N-Succinyl-2-L-amino-6-oxoheptanedioate,0.05473999999998114,MS2 available,6074641.804,7064083.909,8271420.741,9542559.814,9160752.425,9780342.11,11267819.43,14340244.0,13488391.95,17569024.58,21604670.46,23042211.05,13742299.88,12753.82089,9020810.86,7643186.723999999,6741068.3889999995,6649829.215,7122928.502,6489308.022000001,5333185.132,21003145.3,21700829.37,23028101.4
286.17593999999997,3.49,Unknown 343,"Androst-4-ene-3,17-dione",0.01733999999999014,MS2 available,346536.1913,401413.6232,398619.4639,1037189.708,1042577.777,886056.9105,2380959.89,578646.8044,2518033.236,1059096.209,2091162.815,1551196.961,373705.9552,15360.051319999999,345735.0731,485820.0532,454235.6626,345620.8736,574833.1215,581951.4574,520887.0635,2173250.001,2342872.5409999997,2383912.9390000002
287.11362,1.33,Unknown 344,N-Succinyl-2-L-amino-6-oxoheptanedioate,0.04768000000007078,MS2 available,1379352.48,2028960.017,1248470.012,726739.8141,785875.0037,1118177.621,1242792.812,2042640.398,1470333.496,626490.0767,2866849.56,901879.5484,105218.4375,6887.690567000001,91248.75241,777119.0689,1396053.864,1246290.664,834631.8852,904270.4809999999,894890.5687,1823908.055,2402863.185,2177245.5069999998
289.2736,0.84,Unknown 345,N(omega)-(L-Arginino)succinate,0.8490299999999706,MS2 available,1182744.858,1198152.015,1508979.678,886975.1003,1183034.44,716061.3595,913687.6869,1134531.0929999999,913900.0814,699806.5238,908057.8325,1342507.435,684782.0583,5818.947445000001,761644.3476,686259.863,881388.7066,644899.7478,1079441.863,751330.5342,469744.4148,1157584.588,599849.6926,957146.6102
291.11822,4.76,Unknown 346,S-(2-Methylbutanoyl)-dihydrolipoamide,0.014450000000010732,MS2 available,2886144.348,2589738.6780000003,2068691.196,749701.4538,707468.2415,183256.794,1365377.929,1379128.844,1615910.356,367456.0048,342233.0321,595386.621,1290414.752,16158.110380000002,1100743.3329999999,1571290.696,613381.946,1322480.922,3173618.9080000003,2493425.898,2272623.41,1061704.482,976036.832,996579.5265
291.25285,0.87,Unknown 347,S-(2-Methylbutanoyl)-dihydrolipoamide,0.12018000000000484,MS2 available,851818.0653,1076684.455,1307474.8429999999,844081.442,1085947.063,707121.0036,674077.2338,1091776.301,1339495.634,806520.8141,936136.9348,1009518.572,826989.7045,6819.701505,887851.4002,1022982.068,1089647.758,718472.5531,737694.8169,843896.729,1157305.752,676596.3392,1096082.683,1234274.321
292.1023,5.33,Unknown 348,S-(2-Methylbutanoyl)-dihydrolipoamide,0.9696299999999951,MS2 available,303161.7944,304346.792,235862.9125,476304.9297,512743.79600000003,225436.1923,651609.873,464207.7048,1476474.148,64789.348439999994,358708.9584,167996.7941,89634.89286,12137.33365,99288.24257999999,337346.1273,689863.6602,497148.0078,1090581.835,347979.9565,234554.9796,687870.8099,1017321.55,1439736.638
293.13827000000003,0.89,Unknown 349,5-amino-1-(5-phospho-D-ribosyl)imidazole,0.911389999999983,MS2 available,518468.6363,808423.8115,789250.5849,679494.1292,850398.2909,604548.0989,35955.84365,94303.96698,9501.019339,55164.14955,14867.19025,32080.73223,50336.55547,6887.744688,97999.37333999999,107003.90800000001,25575.81525,38894.36707,80021.9711,92542.05472,100703.9058,45402.78516,69118.93125,79980.35925
295.09519,5.17,Unknown 350,2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate,0.890199999999993,MS2 available,4111460.829,5920940.9520000005,3626813.1789999995,1347745.899,1580535.239,1975237.292,1677916.1940000001,1681346.6519999998,2940639.6960000005,1220622.217,2829602.6139999996,816682.1752,1173485.527,8543.734348,976713.1846,4073444.1739999996,8655025.666000001,9344743.087000001,3183968.965,4206674.274,3683230.244,4989070.492,6278090.571,3129212.35
295.0955,5.27,Unknown 351,2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate,0.8898899999999799,MS2 available,11774453.8,12436662.11,9440440.749,6097523.135,5834577.576,7117502.092,7869290.576,5203041.777,7891353.603999999,1503513.906,5220361.384,1625324.125,6136758.192000001,55781.424929999994,6279624.251,9908595.06,13558122.23,13519639.4,7626548.345,8204467.195,7869451.86,8326185.325,10701796.16,6827034.254
295.09688,4.69,Unknown 352,2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate,0.8885099999999966,MS2 available,1287447.893,1350681.7240000002,1193832.3490000002,1154040.663,808556.0819,853160.2722,404161.3619,561023.3153,934884.1244,555976.5547,1135453.614,806526.2316,1147383.126,25263.04086,846220.7347,1167367.727,1011612.3459999999,1256054.824,1031112.9759999999,859417.8015,611371.923,1586611.573,1425163.449,2302969.239
295.12845,4.58,Unknown 353,2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate,0.8569400000000087,MS2 available,8292886.289,8226106.844,7325827.8,1933647.5680000002,1354086.642,1415295.774,9601581.747000001,4608970.909,5796346.727999999,5256966.681,11074686.15,9435327.447999999,666582.8716,7544.6360859999995,532092.8761,16774171.63,23057692.63,21170890.79,2123231.73,2250497.056,1656858.479,23815944.94,27804415.68,16762196.56
295.12854,4.67,Unknown 354,2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate,0.8568500000000085,MS2 available,4984765.331,4161876.433,3978207.809,1116821.0659999999,728066.1441,790046.0732,5789818.707,2816144.47,3315817.434,3872707.762,7073523.372,5960500.815,454227.091,6485.153209,379822.0557,10890679.13,13029438.94,10236262.55,1240354.497,1353774.6,836842.5757,13274605.66,16116288.62,10789392.55
296.02902,4.8,Unknown 355,D-4'-Phosphopantothenate,0.02615000000002965,MS2 available,2145263.365,2227729.886,1783526.187,538070.1228,364808.5627,429743.112,653635.4821,1823059.907,898563.0034,398991.1294,627279.7955,708674.9035,609991.8746,8512.040213,582085.511,359372.1472,402954.3515,402696.83200000005,804938.7534,641051.7127,450748.3669,927296.1226,498983.3356,1387441.218
296.02907999999996,4.88,Unknown 356,D-4'-Phosphopantothenate,0.026090000000067448,MS2 available,1083631.645,945933.6501,878357.8336,190271.9099,180456.5383,283256.0897,484740.152,1148978.745,450859.5846,185644.8662,227157.7595,318459.0325,396050.2341,6238.71435,292071.6819,166798.0279,234568.4334,207635.8588,455949.92100000003,349307.445,308640.3618,610162.3169,334242.2929,620410.1805
296.13133999999997,0.93,Unknown 357,D-4'-Phosphopantothenate,0.07616999999993368,MS2 available,46054.24552,94939.89105,40277.352419999996,33037.530380000004,21084.56798,30996.171939999997,581847.1657,179231.1716,155762.855,241985.3238,96322.13482,157101.6913,278585.8171,5428.640834000001,241348.9793,177701.7739,213960.3067,342613.2321,773950.6227,281483.4608,342640.1972,164829.6848,375500.4806,122488.1535
296.16995,1.22,Unknown 358,D-4'-Phosphopantothenate,0.11477999999993926,MS2 available,2311710.821,2992409.5539999995,482886.1408,4051820.892,3044880.617,4382624.677,3966084.3210000005,4358343.727,4192798.7569999998,2771914.145,4236594.152,4256243.483,10108053.56,26540.47454,8362434.823,8943933.621,8926079.374,7516395.06,9635876.547,10208773.09,8624021.905,5934853.051,6464396.142000001,5897930.885
298.18585,0.97,Unknown 359,5-Methylthioadenosine,1.0962900000000104,MS2 available,908702.4171,286145.7366,1178939.512,155307.1584,116865.91900000001,1381212.486,1540896.283,1750752.015,946733.0874,1382998.5380000002,151004.6987,1346630.649,589012.0296,12041.13752,1134946.997,603862.1983,597305.5745,1111745.607,1443208.674,1139712.914,1894245.416,1317711.371,388136.3157,217643.5175
298.99271,5.62,Unknown 360,5-Methylthioadenosine,1.9031499999999824,MS2 available,1021021.061,1034682.507,1095046.413,1612272.9840000002,1705641.466,1492255.525,1114480.5729999999,1448276.7340000002,1356920.605,1231615.3429999999,1550854.4840000002,1251039.793,3805771.77,9043.076711,3583967.2569999998,864175.2204,582606.3167,592453.5886,569706.1936,548207.5979,370977.9862,1037134.55,1363161.294,940839.6367
299.1489,0.91,Unknown 361,N-Acetyl-D-mannosamine 6-phosphate,1.9073700000000144,MS2 available,967529.1872,814450.5843,751416.392,1419690.468,818588.8214,733910.0336,878498.7119,806291.6977,917623.5091,772065.7208,795374.8237,885312.4109,568541.0945,19185.14603,699443.8551,1002317.2490000001,930721.7631,27704.1494,28078.08542,976352.4048,953531.4638,26776.80134,835330.0781,824988.8233
300.19165,3.46,Unknown 362,N-Acetyl-D-mannosamine 6-phosphate,0.864620000000059,MS2 available,196426.6634,180420.7482,193921.2836,775459.2644,763954.4435,671097.6638,2548602.744,658330.3778,2848537.0310000004,897247.1072,1970559.4009999998,1436169.6369999999,214096.9871,25188.32995,250369.1015,229752.5683,223178.1693,139986.2474,321320.3498,372754.1736,296886.3578,2156977.289,1970699.888,2547374.43
300.20129,1.11,Unknown 363,N-Acetyl-D-mannosamine 6-phosphate,0.8549800000000687,MS2 available,12489845.87,22043647.33,12614626.82,17171259.48,13428858.32,23604737.11,30675947.97,28116081.11,16094340.8,22611370.41,16648325.77,29469574.41,32030389.71,50825.68629,29797287.35,15279544.81,31278411.64,20738772.7,23416765.77,39201960.0,35179569.57,37504405.78,35830124.14,22648063.92
300.20144,1.4,Unknown 364,N-Acetyl-D-mannosamine 6-phosphate,0.8548300000000495,MS2 available,8644799.683,10035132.42,9962626.973,7675232.802,7167115.444,11844499.61,12973935.24,12216741.21,9280611.187,9922399.727,7448401.406,11648646.81,14705357.62,50825.68629,12055173.54,12575049.54,14662496.28,12190062.96,13964030.87,18349284.57,15497366.16,17544307.1,15297914.76,13222570.68
304.1754,0.84,Unknown 365,DCMP C9H12N3O7P,0.8669799999999555,MS2 available,1755223.735,3621964.9639999997,1742554.471,1685588.648,1521192.78,1065219.2,1795891.919,3214715.9269999997,3544165.93,3169983.764,1281753.476,3664049.079,1272429.058,7027.815584,1214535.712,1215685.575,1361527.301,1387565.369,3560177.8680000002,993316.8349,859968.4186,3549197.635,1408874.29,1613254.584
304.29972999999995,3.47,Unknown 366,DCMP C9H12N3O7P,0.742650000000026,MS2 available,6214017.193,9097154.829,3760327.085,3977895.625,2027036.909,6776790.223999999,9029777.046,4501913.12,2596423.369,1742992.675,7563358.7870000005,2890622.068,2880023.438,30635.74273,8803008.524,1592919.195,3961532.113,1673314.039,3392289.878,8142092.607000001,4050245.744,2622700.288,3524910.202,2757280.9260000004
305.13829,0.9,Unknown 367,DCMP C9H12N3O7P,0.09591000000000349,MS2 available,2273010.422,2900155.41,2898041.235,1981067.927,2583576.773,2861918.881,1929192.0869999998,1719799.86,1714570.5459999999,1620034.977,1800104.7,1917794.695,1204322.4270000001,8932.694837000001,1590917.625,1762806.0880000002,2123837.708,2681879.4069999997,1268538.255,1748534.892,1487790.086,2131830.384,1794308.8669999999,2770140.08
305.1452,5.27,Unknown 368,DCMP C9H12N3O7P,0.10282000000000835,MS2 available,1231325.89,1579878.56,1321337.485,911354.4132,839112.1121,723424.1325,348963.3684,358222.9692,402178.5774,404406.6778,140670.5181,490385.62700000004,623397.7552,9024.211548000001,563655.6093,892395.8535,815874.6351,927304.0264,1003720.2459999999,825370.5342,784874.8006,383381.4265,335864.2433,338949.7436
305.26853,0.87,Unknown 369,DCMP C9H12N3O7P,0.22615000000001828,MS2 available,207206.1865,334588.447,319465.6622,222648.97699999998,330565.4189,211661.4903,270125.035,311633.2915,319805.1035,283312.9325,350043.1466,329131.8383,236235.3876,9754.967648,297493.1754,286438.0816,325849.0285,199969.5854,262815.6333,391063.904,424455.1255,394747.2342,406277.3417,721771.5244
309.24233,0.82,Unknown 370,N-Acetylneuraminate,0.13562999999999192,MS2 available,277269.3058,262133.0654,374479.2553,77864.88691,184783.4773,134087.4459,844063.3437,1417359.015,1140815.653,250160.866,510302.4356,551117.1716,272935.834,6718.412817,268184.3024,147617.2008,274649.9032,76853.68241000001,882376.7442,830496.1736,745952.6571,835956.681,834399.1628,1215313.545
310.82839,5.73,Unknown 371,Geranyl diphosphate,0.21820999999999913,MS2 available,4541408.669,4198211.541999999,4041740.5,3975988.796,4000535.3430000003,3832969.603,2937199.188,3222561.642,3305171.773,2848478.348,2917381.3460000004,3259294.475,6622295.573,36331.58324,6166232.581,5938205.11,7565554.825,6896011.321,7043576.914,6744977.901000001,6574901.597,4692153.512,4620045.746,5068059.445
